t,ch1,ch1_filter,ch1_filter_norm,ch1_marked
157.955,0.61603,0.6075704058884791,0.1127645002214974,0
157.956,0.60325,0.6074942793792556,0.1126950850048964,0
157.957,0.6237,0.6074340270910163,0.1126401445422181,0
157.958,0.59814,0.6073898776738655,0.1125998873258346,0
157.959,0.61348,0.6073620480486667,0.1125745111529245,0
157.96,0.59814,0.6073507430346434,0.1125642027859035,0
157.961,0.59814,0.6073561549837134,0.1125691376189959,0
157.962,0.64415,0.6073784634220198,0.1125894793513683,0
157.963,0.59814,0.6074178346991248,0.11262537966725,0
157.964,0.56491,0.6074744216453237,0.1126769779234587,0
157.965,0.62115,0.607548363237535,0.1127444008447448,0
157.966,0.60836,0.607639784274217,0.1128277622273682,0
157.967,0.6007,0.607748795059756,0.1129271626513099,0
157.968,0.5828,0.6078754910987656,0.1130426892015227,0
157.969,0.62881,0.6080199528007314,0.1131744151986133,0
157.97,0.59814,0.6081822451954256,0.1133223999393468,0
157.971,0.59558,0.6083624176595123,0.1134866884473536,0
157.972,0.60836,0.6085605036547505,0.1136673112344132,0
157.973,0.59814,0.6087765204781985,0.1138642840726799,0
157.974,0.59303,0.6090104690248094,0.1140776077782079,0
157.975,0.61859,0.6092623335627991,0.114307268006123,0
157.976,0.5828,0.6095320815221583,0.1145532350577791,0
157.977,0.58536,0.6098196632966659,0.1148154637002263,0
157.978,0.58025,0.6101250120597518,0.1150938929983069,0
157.979,0.59558,0.6104480435945432,0.1153884461596852,0
157.98,0.60836,0.6107886561384152,0.1156990303931018,0
157.981,0.59558,0.6111467302423541,0.1160255367801362,0
157.982,0.59047,0.6115221286454277,0.1163678401607429,0
157.983,0.61348,0.6119146961646407,0.116725799032818,0
157.984,0.59814,0.6123242596004392,0.1170992554660337,0
157.985,0.59047,0.6127506276581112,0.1174880350301685,0
157.986,0.58792,0.6131935908853143,0.1178919467381423,0
157.987,0.57769,0.6136529216259492,0.1183107830039564,0
157.988,0.57002,0.614128373990574,0.1187443196157161,0
157.989,0.58536,0.6146196838435417,0.1191923157239022,0
157.99,0.58792,0.6151265688070229,0.1196545138450389,0
157.991,0.59814,0.6156487282820573,0.1201306398808896,0
157.992,0.56747,0.6161858434867618,0.1206204031532964,0
157.993,0.57769,0.6167375775117997,0.1211234964547595,0
157.994,0.58792,0.6173035753932002,0.1216395961148363,0
157.995,0.58025,0.6178834642025952,0.1221683620824235,0
157.996,0.57769,0.6184768531549223,0.1227094380239651,0
157.997,0.58792,0.6190833337336216,0.1232624514376114,0
157.998,0.59303,0.6197024798333339,0.1238270137833374,0
157.999,0.57513,0.6203338479200888,0.1244027206290083,0
158.0,0.57258,0.6209769772089488,0.1249891518123632,0
158.001,0.56747,0.6216313898590584,0.1255858716188681,0
158.002,0.57258,0.622296591186023,0.1261924289753719,0
158.003,0.60325,0.6229720698915233,0.1268083576594779,0
158.004,0.57002,0.623657298310051,0.1274331765245274,0
158.005,0.58536,0.6243517326726294,0.1280663897400708,0
158.006,0.57513,0.6250548133873642,0.1287074870476849,0
158.007,0.59303,0.6257659653366493,0.1293559440319775,0
158.008,0.60325,0.6264845981908312,0.1300112224065989,0
158.009,0.60581,0.6272101067381183,0.1306727703150665,0
158.01,0.6007,0.6279418712304973,0.1313400226461858,0
158.011,0.59814,0.6286792577454065,0.1320124013638378,0
158.012,0.59558,0.6294216185628899,0.1326893158508841,0
158.013,0.59558,0.6301682925579439,0.1333701632669239,0
158.014,0.61092,0.6309186056077444,0.1340543289196204,0
158.015,0.6237,0.6316718710134287,0.1347411866492983,0
158.016,0.61092,0.6324273899360917,0.1354300992265029,0
158.017,0.6007,0.6331844518466323,0.1361204187621878,0
158.018,0.62115,0.6339423349890743,0.1368114871301901,0
158.019,0.61859,0.6347003068569687,0.1375026364016328,0
158.02,0.6237,0.6354576246824711,0.1381931892908853,0
158.021,0.61348,0.6362135359376728,0.1388824596126972,0
158.022,0.6237,0.6369672788477483,0.1395697527501073,0
158.023,0.63137,0.6377180829154718,0.1402543661327185,0
158.024,0.62881,0.6384651694566397,0.1409355897249175,0
158.025,0.63393,0.6392077521459243,0.1416127065236065,0
158.026,0.62626,0.6399450375726764,0.1422849930650062,0
158.027,0.63137,0.6406762258061774,0.1429517199400755,0
158.028,0.64159,0.6414005109698373,0.1436121523180883,0
158.029,0.65182,0.64211708182382,0.1442655504778946,0
158.03,0.64671,0.6428251223555735,0.1449111703463902,0
158.031,0.63393,0.6435238123777315,0.1455482640437067,0
158.032,0.64415,0.6442123281328468,0.1461760804346325,0
158.033,0.65182,0.644889842904411,0.1467938656857646,0
158.034,0.64926,0.6455555276336056,0.1474008638278875,0
158.035,0.65438,0.646208551541228,0.1479963173230703,0
158.036,0.63904,0.6468480827542302,0.1485794676359693,0
158.037,0.66716,0.6474732889363036,0.1491495558088218,0
158.038,0.65693,0.6480833379219398,0.1497058230396072,0
158.039,0.65949,0.6486773983533954,0.1502475112628575,0
158.04,0.65438,0.6492546403199867,0.1507738637325922,0
158.041,0.65949,0.64981423599914,0.1512841256068537,0
158.042,0.65949,0.6503553602986222,0.1517775445333186,0
158.043,0.66716,0.6508771914993743,0.1522533712354596,0
158.044,0.67227,0.6513789118983767,0.152710860098736,0
158.045,0.67482,0.6518597084509706,0.1531492697562877,0
158.046,0.65949,0.652318773412065,0.1535678636736142,0
158.047,0.66971,0.6527553049756614,0.1539659107317188,0
158.048,0.68505,0.6531685079121324,0.1543426858082045,0
158.049,0.67994,0.6535575942026929,0.1546974703558108,0
158.05,0.70039,0.653921783670506,0.1550295529778814,0
158.051,0.68505,0.6542603046078757,0.1553382300002636,0
158.052,0.68249,0.6545723943989763,0.1556228060391384,0
158.053,0.66716,0.6548573001375841,0.1558825945642925,0
158.054,0.68249,0.6551142792392743,0.1561169184573449,0
158.055,0.68505,0.6553426000475618,0.1563251105644497,0
158.056,0.69272,0.6555415424334643,0.1565065142430025,0
158.057,0.68505,0.6557103983879776,0.1566604839018829,0
158.058,0.68505,0.6558484726069634,0.1567863855347787,0
158.059,0.67738,0.6559550830679548,0.1568835972461409,0
158.06,0.67738,0.656029561598396,0.1569515097693266,0
158.061,0.67994,0.6560712544348414,0.1569895269765004,0
158.062,0.65693,0.6560795227726484,0.1569970663798653,0
158.063,0.6646,0.6560537433057083,0.1569735596238121,0
158.064,0.67227,0.6559933087557713,0.1569184529675784,0
158.065,0.67227,0.6558976283909291,0.1568312077580223,0
158.066,0.67482,0.655766128532829,0.1567113008921208,0
158.067,0.66204,0.6555982530522068,0.1565582252688164,0
158.068,0.66716,0.6553934638523355,0.1563714902298452,0
158.069,0.65182,0.6551512413399982,0.1561506219891887,0
158.07,0.67227,0.6548710848836019,0.1558951640508009,0
158.071,0.64415,0.6545525132580632,0.1556046776142725,0
158.072,0.6646,0.6541950650761085,0.1552787419681082,0
158.073,0.65182,0.653798299205639,0.1549169548702967,0
158.074,0.65949,0.6533617951728252,0.1545189329158684,0
158.075,0.65693,0.6528851535506071,0.1540843118911455,0
158.076,0.66716,0.6523679963322886,0.1536127471144012,0
158.077,0.64159,0.6518099672899248,0.1531039137626503,0
158.078,0.65693,0.6512107323172128,0.152557507184312,0
158.079,0.67227,0.650569979756612,0.1519732431974909,0
158.08,0.62626,0.6498874207104275,0.1513508583736351,0
158.081,0.65949,0.6491627893356052,0.1506901103063432,0
158.082,0.64159,0.6483958431219987,0.1499907778650979,0
158.083,0.63393,0.6475863631538792,0.1492526614337224,0
158.084,0.62626,0.646734154354474,0.1484755831333599,0
158.085,0.64159,0.6458390457133321,0.1476593870297949,0
158.086,0.62881,0.6449008904963239,0.1468039393249395,0
158.087,0.63904,0.6439195664381009,0.145909128532325,0
158.088,0.64415,0.6428949759168487,0.1449748656364504,0
158.089,0.64671,0.6418270461111818,0.1440010842358438,0
158.09,0.63904,0.64071572913904,0.1429877406697147,0
158.091,0.61348,0.6395610021784626,0.1419348141280802,0
158.092,0.62626,0.6383628675701246,0.1408423067452621,0
158.093,0.64671,0.6371213529015386,0.1397102436766653,0
158.094,0.62626,0.6358365110728351,0.138538673158759,0
158.095,0.62881,0.6345084203440479,0.1373276665521932,0
158.096,0.62115,0.6331371843638467,0.1360773183679991,0
158.097,0.6237,0.6317229321796733,0.1347877462768304,0
158.098,0.63393,0.6302658182292489,0.1334590911012202,0
158.099,0.63137,0.6287660223134349,0.1320915167908345,0
158.1,0.63393,0.6272237495504477,0.1306852103807224,0
158.101,0.60836,0.6256392303114371,0.1292403819325752,0
158.102,0.63393,0.6240127201374568,0.127757264459016,0
158.103,0.66204,0.622344499637868,0.1262361138309597,0
158.104,0.63904,0.6206348743702341,0.1246772086680972,0
158.105,0.63393,0.6188841747017785,0.123080850212566,0
158.106,0.65438,0.6170927556524926,0.1214473621858903,0
158.107,0.65182,0.6152609967199979,0.1197770906292833,0
158.108,0.63648,0.6133893016862809,0.1180704037274199,0
158.109,0.63393,0.611478098406434,0.1163276916158022,0
158.11,0.64926,0.6095278385795547,0.1145493661718567,0
158.111,0.65182,0.6075389975019704,0.112735860789914,0
158.112,0.64159,0.605512073802971,0.1108876301402397,0
158.113,0.64415,0.6034475891632493,0.1090051499122966,0
158.114,0.64671,0.6013460880162617,0.107088916542434,0
158.115,0.62881,0.5992081372327434,0.1051394469262149,0
158.116,0.62626,0.5970343257886236,0.1031572781156088,0
158.117,0.64671,0.594825264416604,0.1011429670012863,0
158.118,0.65182,0.5925815852416794,0.0990970899802723,0
158.119,0.6007,0.5903039414008954,0.0970202426092257,0
158.12,0.61603,0.5879930066476526,0.0949130392436283,0
158.121,0.62115,0.5856494749408797,0.0927761126631756,0
158.122,0.59558,0.5832740600194165,0.090610113683683,0
158.123,0.61348,0.5808674949619614,0.0884157107558277,0
158.124,0.60836,0.578430531732951,0.0861935895510632,0
158.125,0.59814,0.5759639407147509,0.0839444525350525,0
158.126,0.6007,0.5734685102265543,0.0816690185289804,0
158.127,0.59047,0.5709450460303964,0.0793680222591173,0
158.128,0.60325,0.568394370824703,0.0770422138950166,0
158.129,0.58536,0.5658173237258071,0.0746923585767404,0
158.13,0.57258,0.5632147597378748,0.0723192359315173,0
158.131,0.58536,0.5605875492116946,0.0699236395802435,0
158.132,0.57769,0.5579365772927944,0.067506376634255,0
158.133,0.57002,0.5552627433593612,0.0650682671827991,0
158.134,0.56235,0.5525669604504444,0.0626101437716476,0
158.135,0.55213,0.5498501546849361,0.0601328508732997,0
158.136,0.54446,0.547113264671826,0.0576372443492284,0
158.137,0.53679,0.5443572409122365,0.0551241909046323,0
158.138,0.54446,0.5415830451937517,0.0525945675361601,0
158.139,0.54957,0.5387916499775581,0.0500492609730813,0
158.14,0.52146,0.5359840377789226,0.0474891671123803,0
158.141,0.52401,0.5331612005415328,0.0449151904482557,0
158.142,0.52657,0.5303241390062354,0.0423282434965095,0
158.143,0.50356,0.5274738620747046,0.039729246214315,0
158.144,0.51379,0.5246113861685792,0.0371191254158524,0
158.145,0.51379,0.5217377345846074,0.034498814184303,0
158.146,0.51379,0.5188539368463383,0.0318692512806962,0
158.147,0.49589,0.5159610280529024,0.0292313805501009,0
158.148,0.47544,0.513060048225421,0.0265861503256553,0
158.149,0.50356,0.5101520416515827,0.023934512830926,0
158.15,0.478,0.5072380562289278,0.0212774235810872,0
158.151,0.49334,0.5043191428073742,0.01861584078341,0
158.152,0.47289,0.5013963545315199,0.0159507247375473,0
158.153,0.47033,0.4984707461832512,0.0132830372360974,0
158.154,0.48311,0.4955433735251842,0.0106137409659276,0
158.155,0.48311,0.4926152926454588,0.0079437989107307,0
158.156,0.47289,0.4896875593044056,0.00527417375529,0
158.157,0.45244,0.4867612282835972,0.0026058272919175,0
158.158,0.46266,0.4838373527377881,-6.028017047251797e-05,0
158.159,0.46011,0.4809169835502456,-0.0027231903941997,0
158.16,0.455,0.4780011686919626,-0.0053819477971127,0
158.161,0.45755,0.47509095258524,-0.0080356000329002,0
158.162,0.44988,0.4721873754721162,-0.0106831985669829,0
158.163,0.43199,0.4692914727881133,-0.0133237992475563,0
158.164,0.43966,0.4664042745417657,-0.015956462871362,0
158.165,0.44221,0.4635268047003817,-0.0185802557437749,0
158.166,0.44477,0.4606600805824842,-0.0211942502328,0
158.167,0.4371,0.4578051122573683,-0.0237975253165801,0
158.168,0.42943,0.4549629019521995,-0.0263891671240276,0
158.169,0.44733,0.4521344434670702,-0.0289682694681997,0
158.17,0.42177,0.449320721598421,-0.0315339343720457,0
158.171,0.42688,0.4465227115712242,-0.0340852725861649,0
158.172,0.42177,0.443741378480314,-0.0366214040982249,0
158.173,0.42943,0.4409776767412415,-0.0391414586336934,0
158.174,0.41665,0.4382325495510172,-0.0416445761475551,0
158.175,0.40898,0.4355069283590981,-0.0441299073066873,0
158.176,0.41665,0.4328017323489598,-0.0465966139625829,0
158.177,0.41154,0.4301178679305876,-0.0490438696141175,0
158.178,0.42688,0.4274562282442088,-0.0514708598600667,0
158.179,0.4141,0.4248176926755769,-0.053876782841089,0
158.18,0.41921,0.4222031263831054,-0.0562608496709043,0
158.181,0.3962,0.4196133798371423,-0.0586222848564024,0
158.182,0.4141,0.41704928837166,-0.0609603267064297,0
158.183,0.3962,0.4145116717486271,-0.0632742277290128,0
158.184,0.40387,0.4120013337353164,-0.0655632550167857,0
158.185,0.40898,0.4095190616947933,-0.0678266906203997,0
158.186,0.39365,0.4070656261898159,-0.0700638319097027,0
158.187,0.39876,0.4046417806003697,-0.0722739919224866,0
158.188,0.40387,0.4022482607550459,-0.0744564997006111,0
158.189,0.39365,0.3998857845764641,-0.0766107006133222,0
158.19,0.38854,0.3975550517409261,-0.0787359566675932,0
158.191,0.39365,0.3952567433524799,-0.0808316468053259,0
158.192,0.39365,0.3929915216315601,-0.0828971671872617,0
158.193,0.40898,0.390760029618361,-0.0849319314634572,0
158.194,0.39109,0.388562890891087,-0.0869353710301951,0
158.195,0.38087,0.3864007092992177,-0.0889069352732039,0
158.196,0.35786,0.3842740687119106,-0.0908460917970744,0
158.197,0.39365,0.3821835327816549,-0.0927523266407694,0
158.198,0.37575,0.3801296447232842,-0.0946251444791295,0
158.199,0.37575,0.3781129271084382,-0.0964640688102903,0
158.2,0.37575,0.376133881675559,-0.0982686421289361,0
158.201,0.37831,0.3741929891554961,-0.1000384260853202,0
158.202,0.38087,0.3722907091127826,-0.1017730016299953,0
158.203,0.36809,0.3704274798026384,-0.1034719691442042,0
158.204,0.38342,0.3686037180437436,-0.1051349485558896,0
158.205,0.36809,0.3668198191068183,-0.1067615794412922,0
158.206,0.36297,0.3650761566190331,-0.1083515211121123,0
158.207,0.37064,0.3633730824842662,-0.1099044526882232,0
158.208,0.36553,0.3617109268192146,-0.1114200731559274,0
158.209,0.36809,0.360089997905354,-0.1128981014117613,0
158.21,0.38087,0.3585105821567395,-0.114338276291856,0
158.211,0.35275,0.3569729441036221,-0.1157403565868765,0
158.212,0.36809,0.355477326391854,-0.1171041210425637,0
158.213,0.36809,0.3540239497980426,-0.1184293683459168,0
158.214,0.36809,0.3526130132604052,-0.1197159170970584,0
158.215,0.33741,0.3512446939252679,-0.1209636057668347,0
158.216,0.36297,0.3499191472091429,-0.1221722926402117,0
158.217,0.34508,0.3486365068763083,-0.1233418557455341,0
158.218,0.35275,0.3473968851318084,-0.1244721927697243,0
158.219,0.35531,0.3462003727297829,-0.125563220959503,0
158.22,0.35531,0.345047039097023,-0.1266148770087265,0
158.221,0.36553,0.3439369324716453,-0.1276271169319374,0
158.222,0.34252,0.3428700800567654,-0.1285999159242396,0
158.223,0.34252,0.3418464881890434,-0.1295332682076112,0
158.224,0.3323,0.3408661425219662,-0.1304271868637806,0
158.225,0.33997,0.3399290082237211,-0.1312817036537973,0
158.226,0.34252,0.3390350301895073,-0.1320968688244374,0
158.227,0.32719,0.3381841332681236,-0.1328727509015927,0
158.228,0.34508,0.3373762225026587,-0.1336094364707985,0
158.229,0.33741,0.3366111833851072,-0.1343070299450652,0
158.23,0.32463,0.335888882124719,-0.1349656533201862,1
158.231,0.33997,0.3352091659298865,-0.1355854459177022,1
158.232,0.33997,0.3345718633033593,-0.1361665641157118,1
158.233,0.3323,0.3339767843505737,-0.136709181067725,1
158.234,0.31185,0.3334237211008687,-0.1372134864097652,1
158.235,0.33741,0.3329124478413564,-0.1376796859559326,1
158.236,0.33997,0.3324427214632013,-0.1381080013826531,1
158.237,0.31952,0.3320142818200572,-0.1384986699018408,1
158.238,0.32208,0.3316268520983992,-0.1388519439232144,1
158.239,0.3323,0.3312801391994802,-0.1391680907060143,1
158.24,0.32719,0.3309738341326311,-0.139447392000375,1
158.241,0.32208,0.3307076124196166,-0.1396901436786179,1
158.242,0.3323,0.3304811345097459,-0.1398966553567357,1
158.243,0.30418,0.3302940462054325,-0.1400672500063509,1
158.244,0.31696,0.3301459790978842,-0.1402022635574356,1
158.245,0.32208,0.3300365510125979,-0.1403020444920909,1
158.246,0.30929,0.3299653664643244,-0.1403669534296928,1
158.247,0.31952,0.3299320171211567,-0.1403973627037171,1
158.248,0.30674,0.3299360822773901,-0.1403936559305663,1
158.249,0.31185,0.3299771293347904,-0.1403562275707303,1
158.25,0.31952,0.3300547142918985,-0.1402854824826188,1
158.251,0.30674,0.3301683822409892,-0.1401818354694141,1
158.252,0.32463,0.3303176678722965,-0.1400457108192981,1
158.253,0.31696,0.3305020959851049,-0.1398775418394188,1
158.254,0.29396,0.3307211820053015,-0.1396777703839652,1
158.255,0.31441,0.330974432508972,-0.1394468463767317,1
158.256,0.31441,0.3312613457516176,-0.139185227328557,1
158.257,0.30163,0.3315814122025579,-0.1388933778500333,1
158.258,0.31441,0.3319341150840832,-0.1385717691598861,1
158.259,0.30929,0.3323189309149054,-0.1382208785894337,1
158.26,0.31441,0.3327353300574532,-0.1378411890835411,1
158.261,0.33486,0.3331827772685474,-0.1374331886984927,1
158.262,0.32208,0.333660732252987,-0.1369973700972095,1
158.263,0.30418,0.3341686502195696,-0.1365342300422475,1
158.264,0.31952,0.3347059824390618,-0.1360442688870184,1
158.265,0.32208,0.3352721768036293,-0.1355279900656779,1
158.266,0.31952,0.3358666783872344,-0.1349858995821332,1
158.267,0.31696,0.3364889300064949,-0.134418505498629,1
158.268,0.31441,0.3371383727815036,-0.1338263174243698,1
158.269,0.31441,0.3378144466960928,-0.1332098460046485,1
158.27,0.28885,0.3385165911570311,-0.1325696024109475,1
158.271,0.32974,0.3392442455516331,-0.1319060978324882,1
158.272,0.33741,0.3399968498032567,-0.1312198429697065,1
158.273,0.33997,0.3407738449241641,-0.130511347530131,1
158.274,0.32208,0.3415746735652167,-0.12978111972715,1
158.275,0.33486,0.3423987805618732,-0.1290296657821479,1
158.276,0.32208,0.3432456134759579,-0.1282574894304988,1
158.277,0.34508,0.3441146231326656,-0.1274650914319046,1
158.278,0.34252,0.3450052641522683,-0.126652969085563,1
158.279,0.3323,0.3459169954759893,-0.125821615750654,1
158.28,0.33997,0.3468492808855113,-0.1249715203726319,1
158.281,0.35531,0.3478015895155844,-0.1241031670158088,1
158.282,0.33997,0.3487733963592021,-0.1232170344027143,1
158.283,0.31952,0.3497641827648168,-0.1223135954607149,1
158.284,0.33741,0.3507734369250684,-0.1213933168763709,1
158.285,0.35531,0.3518006543565021,-0.1204566586580114,1
158.286,0.35019,0.3528453383697555,-0.1195040737069978,1
158.287,0.33486,0.3539070005297006,-0.1185360073981483,1
158.288,0.33486,0.3549851611050318,-0.1175528971697853,1
158.289,0.35019,0.3560793495067938,-0.1165551721238682,1
158.29,0.36042,0.3571891047153528,-0.1155432526366635,1
158.291,0.35786,0.3583139756953203,-0.114517549980401,1
158.292,0.34764,0.3594535217979461,-0.1134784659563553,1
158.293,0.36042,0.3606073131505049,-0.1124263925397876,1
158.294,0.36553,0.3617749310322125,-0.1113617115371701,1
158.295,0.34764,0.3629559682362138,-0.1102847942561109,1
158.296,0.36809,0.3641500294171974,-0.1091960011883849,1
158.297,0.36297,0.3653567314242021,-0.1080956817064673,1
158.298,0.37831,0.3665757036181918,-0.1069841737739562,1
158.299,0.37831,0.3678065881739866,-0.1058618036702598,1
158.3,0.37831,0.3690490403661531,-0.1047288857299097,1
158.301,0.38598,0.3703027288384699,-0.1035857220968519,1
158.302,0.38342,0.3715673358565982,-0.1024326024940509,1
158.303,0.37575,0.3728425575436025,-0.1012698040087334,1
158.304,0.38854,0.3741281040979812,-0.1000975908935782,1
158.305,0.39109,0.375423699993886,-0.098916214384149,1
158.306,0.38854,0.3767290841632237,-0.0977259125328456,1
158.307,0.41921,0.3780440101593532,-0.0965269100596397,1
158.308,0.41154,0.3793682463021067,-0.0953194182198375,1
158.309,0.40643,0.3807015758038852,-0.0941036346891014,1
158.31,0.39876,0.3820437968765973,-0.092879743465939,1
158.311,0.3962,0.3833947228192288,-0.0916479147918531,1
158.312,0.40643,0.3847541820858534,-0.0904083050893273,1
158.313,0.42177,0.3861220183339142,-0.0891610569178004,1
158.314,0.42688,0.3874980904526288,-0.0879062989477662,1
158.315,0.41921,0.3888822725713912,-0.086644145953112,1
158.316,0.42177,0.390274454048068,-0.0853746988217902,1
158.317,0.45244,0.391674539437111,-0.0840980445848952,1
158.318,0.43455,0.3930824484374272,-0.0828142564641972,1
158.319,0.42688,0.3944981158199726,-0.0815233939381651,1
158.32,0.42688,0.3959214913350646,-0.0802255028264831,1
158.321,0.46266,0.3973525395994255,-0.0789206153930485,1
158.322,0.44988,0.3987912399630007,-0.0776087504674127,1
158.323,0.44477,0.4002375863556156,-0.0762899135846054,1
158.324,0.44733,0.4016915871135634,-0.0749640971432587,1
158.325,0.46011,0.4031532647862386,-0.0736312805819266,1
158.326,0.45244,0.4046226559229595,-0.072291430573469,1
158.327,0.46778,0.4060998108401467,-0.0709445012373473,1
158.328,0.47289,0.4075847933690499,-0.0695904343696578,1
158.329,0.47544,0.4090776805842417,-0.0682291596907014,1
158.33,0.47289,0.4105785625131219,-0.0668605951098699,1
158.331,0.46778,0.4120875418267016,-0.0654846470076008,1
158.332,0.46266,0.4136047335119613,-0.0641012105341349,1
158.333,0.46266,0.4151302645261024,-0.0627101699247838,1
158.334,0.46266,0.4166642734330337,-0.0613113988313957,1
158.335,0.45755,0.4182069100224633,-0.0599047606696828,1
158.336,0.46778,0.4197583349119853,-0.0584901089820551,1
158.337,0.47033,0.4213187191325785,-0.0570672878155789,1
158.338,0.45244,0.4228882436979532,-0.0556361321146641,1
158.339,0.45755,0.4244670991582056,-0.0541964681280599,1
158.34,0.46266,0.4260554851382631,-0.0527481138297188,1
158.341,0.45755,0.4276536098616222,-0.0512908793530719,1
158.342,0.46011,0.429261689659902,-0.0498245674382376,1
158.343,0.43199,0.4308799484687572,-0.0483489738916685,1
158.344,0.44477,0.43250861731071,-0.0468638880577257,1
158.345,0.43966,0.4341479337654842,-0.0453690933016504,1
158.346,0.46266,0.4357981414284361,-0.0438643675033874,1
158.347,0.43455,0.4374594893576992,-0.0423494835617014,1
158.348,0.47033,0.43913223151067,-0.0408242099080118,1
158.349,0.45755,0.4408166261704789,-0.0392883110293598,1
158.35,0.455,0.4425129353631051,-0.037741547999906,1
158.351,0.44221,0.4442214242658087,-0.0361836790203465,1
158.352,0.44733,0.4459423606075631,-0.0346144599646222,1
158.353,0.45755,0.447676014062184,-0.0330336449332888,1
158.354,0.44988,0.449422655634861,-0.0314409868129015,1
158.355,0.44988,0.4511825570428048,-0.0298362378407658,1
158.356,0.46011,0.4529559900907365,-0.0282191501743921,1
158.357,0.44477,0.4547432260419514,-0.0265894764649841,1
158.358,0.4371,0.4565445349856961,-0.024946970434291,1
158.359,0.46011,0.4583601852016018,-0.0232913874541416,1
158.36,0.455,0.4601904425219269,-0.0216224851279784,1
158.361,0.455,0.4620355696923585,-0.0199400238737032,1
158.362,0.44221,0.4638958257321329,-0.0182437675071463,1
158.363,0.47289,0.4657714652942329,-0.0165334838254635,1
158.364,0.46522,0.4676627380264206,-0.0148089451897723,1
158.365,0.45244,0.4695698879338687,-0.0130699291063306,1
158.366,0.44988,0.4714931527441492,-0.0113162188055653,1
158.367,0.47289,0.4734327632753387,-0.0095476038182596,1
158.368,0.455,0.4753889428079952,-0.0077638805482095,1
158.369,0.455,0.4773619064617596,-0.0059648528406639,1
158.37,0.43966,0.4793518605773331,-0.0041503325458624,1
158.371,0.45755,0.4813590021045723,-0.002320140076995,1
158.372,0.44988,0.4833835179974411,-0.000474104961909,1
158.373,0.46011,0.4854255846165524,0.001387933612104,1
158.374,0.48056,0.4874853671400215,0.0032661262611013,1
158.375,0.48311,0.4895630189833478,0.0051606128755129,1
158.376,0.48056,0.4916586812290339,0.0070715221000458,1
158.377,0.46522,0.493772482066638,0.0089989708231012,1
158.378,0.455,0.49590453624395,0.0109430636763346,1
158.379,0.48567,0.4980549445299632,0.0129038925449719,1
158.38,0.49078,0.5002237931903086,0.0148815360894893,1
158.381,0.478,0.5024111534758033,0.0168760592792509,1
158.382,0.48056,0.5046170811247537,0.0188875129386889,1
158.383,0.48567,0.506841615879637,0.0209159333065946,1
158.384,0.50356,0.5090847810187745,0.0229613416090785,1
158.385,0.49845,0.5113465829035896,0.0250237436467428,1
158.386,0.50612,0.5136270105420357,0.0271031293965967,1
158.387,0.50867,0.5159260351687585,0.0291994726292317,1
158.388,0.51379,0.518243609842539,0.0313127305417544,1
158.389,0.51123,0.5205796690615518,0.0334428434069625,1
158.39,0.50612,0.5229341283969497,0.0355897342392332,1
158.391,0.49845,0.5253068841452747,0.0377533084775778,1
158.392,0.51379,0.5276978130001707,0.0399334536862952,1
158.393,0.52912,0.5301067717438593,0.0421300392736482,1
158.394,0.52146,0.5325335969588173,0.0443429162289583,1
158.395,0.5189,0.5349781047600753,0.0465719168785059,1
158.396,0.53935,0.5374400905485383,0.0488168546605971,1
158.397,0.55469,0.5399193287857039,0.0510775239201435,1
158.398,0.52401,0.5424155727901385,0.0533536997230804,1
158.399,0.53679,0.5449285545560447,0.0556451376909295,1
158.4,0.55469,0.5474579845942361,0.0579515738557935,1
158.401,0.56491,0.5500035517958097,0.0602727245360469,1
158.402,0.54702,0.5525649233187874,0.0626082862329707,1
158.403,0.54702,0.5551417444979694,0.0649579355485543,1
158.404,0.54957,0.5577336387782237,0.0673213291246649,1
158.405,0.55469,0.5603402076714087,0.0696981036037685,1
158.406,0.52912,0.5629610307371029,0.0720878756113585,1
158.407,0.54446,0.5655956655872907,0.0744902417602278,1
158.408,0.56235,0.568243647915128,0.0769047786766992,1
158.409,0.54702,0.5709044915478877,0.0793310430489027,1
158.41,0.54446,0.5735776885241541,0.0817685716971648,1
158.411,0.55724,0.5762627091953152,0.0842168816665527,1
158.412,0.5419,0.5789590023513709,0.0866754703415922,1
158.413,0.5419,0.5816659953710508,0.0891438155831505,1
158.414,0.51379,0.5843830943962062,0.0916213758874537,1
158.415,0.5419,0.5871096845304137,0.0941075905671822,1
158.416,0.54702,0.5898451300617018,0.0966018799545612,1
158.417,0.54957,0.5925887747092821,0.0991036456263406,1
158.418,0.5419,0.5953399418941387,0.1016122706505289,1
158.419,0.51123,0.5980979350333024,0.1041271198547245,1
158.42,0.52146,0.6008620378576067,0.1066475401158584,1
158.421,0.53679,0.603631514752697,0.10917286067114,1
158.422,0.53424,0.6064056111230312,0.1117023934499678,1
158.423,0.55213,0.6091835537785832,0.1142354334265409,1
158.424,0.54702,0.6119645513439379,0.1167712589928883,1
158.425,0.54446,0.6147477946894297,0.1193091323519987,1
158.426,0.55724,0.6175324573839575,0.1218482999307149,1
158.427,0.55724,0.6203176961690727,0.124387992812027,1
158.428,0.57513,0.62310265145392,0.1269274271863787,1
158.429,0.57258,0.6258864478305747,0.129465804821573,1
158.43,0.57002,0.6286681946093015,0.1320023135508427,1
158.431,0.57258,0.631446986373229,0.1345361277786249,1
