t,ch1,ch1_marked
169.51,0.43966,5.650198531270689e-09
169.511,0.43966,1.8350226893559807e-09
169.512,0.44988,2.7680577829869435e-09
169.513,0.4371,3.9860634792887595e-09
169.514,0.4371,2.848695057622308e-09
169.515,0.44733,3.3490301643013254e-09
169.516,0.42943,1.9804172524118258e-08
169.517,0.4141,1.2511836011697142e-09
169.518,0.42943,9.002027567817095e-09
169.519,0.42943,1.905728463924561e-09
169.52,0.43199,6.115732809064411e-09
169.521,0.43455,4.323052582577702e-09
169.522,0.42688,6.738980484755075e-09
169.523,0.41921,3.63228669364446e-10
169.524,0.43199,1.3401826315373455e-09
169.525,0.43199,1.0001098837975064e-09
169.526,0.41154,3.5805255982346296e-10
169.527,0.41921,2.1730999222313585e-09
169.528,0.4141,7.101885746152448e-10
169.529,0.41665,8.535060852521426e-11
169.53,0.42432,2.037287005762778e-10
169.531,0.41665,1.030289298320497e-09
169.532,0.42177,2.2143159528198453e-10
169.533,0.40898,5.420076054640788e-10
169.534,0.40387,5.633386535031093e-10
169.535,0.41154,6.173050404179037e-10
169.536,0.40387,5.240997635880262e-10
169.537,0.40132,7.690533210258366e-10
169.538,0.41921,4.660311581083931e-10
169.539,0.41154,1.712664732256286e-10
169.54,0.4141,5.042535833332806e-10
169.541,0.40387,5.910307798728809e-10
169.542,0.3962,4.571916456530545e-10
169.543,0.3962,3.5789143870701423e-10
169.544,0.40132,2.0333700001540223e-10
169.545,0.40132,2.029290208094281e-10
169.546,0.40643,1.5603272840447602e-10
169.547,0.3962,2.252368513921965e-09
169.548,0.39365,2.634414630886539e-10
169.549,0.39365,1.5122009547341442e-12
169.55,0.39876,6.58135275877908e-13
169.551,0.3962,2.959503735827651e-12
169.552,0.39365,6.47045080275771e-13
169.553,0.3962,5.124994937981409e-13
169.554,0.38087,3.768391848568697e-12
169.555,0.40132,2.896952426209576e-12
169.556,0.38598,9.652442690619156e-13
169.557,0.38854,5.92517517255392e-13
169.558,0.38598,1.5344012952583919e-12
169.559,0.40132,6.510026892558862e-13
169.56,0.40643,3.119682246907618e-12
169.561,0.38342,1.2259874105496893e-12
169.562,0.38087,2.248317634498398e-12
169.563,0.37831,9.995229470483036e-13
169.564,0.38087,9.18285087726789e-13
169.565,0.39109,1.4785267194589169e-12
169.566,0.38087,8.401942336311308e-13
169.567,0.39365,1.7580526878030467e-12
169.568,0.38598,8.053865191946785e-13
169.569,0.36809,2.93476939798587e-13
169.57,0.37064,9.530913384903084e-13
169.571,0.38087,3.8156768868667645e-13
169.572,0.38087,5.923175361646771e-13
169.573,0.37831,5.6840439473238025e-12
169.574,0.38342,1.8909648152876102e-11
169.575,0.37064,1.1609213590446643e-11
169.576,0.37575,1.1930645707480814e-11
169.577,0.37575,1.208261268814681e-11
169.578,0.37064,1.0890715412825713e-11
169.579,0.36042,9.014506155424762e-12
169.58,0.38087,1.5524971716182612e-12
169.581,0.38087,1.5950022552724263e-11
169.582,0.36809,3.759131460973064e-12
169.583,0.37575,2.013004563386489e-12
169.584,0.36809,8.713260148118795e-12
169.585,0.36809,1.0234353295390797e-11
169.586,0.37575,2.3718596531274727e-11
169.587,0.3732,1.4731398392808792e-11
169.588,0.36553,2.0193228599668656e-12
169.589,0.35531,1.0973431364968977e-11
169.59,0.35786,8.325168679435002e-12
169.591,0.35786,1.1625832241346501e-11
169.592,0.35786,6.635833809526259e-12
169.593,0.36042,2.7218827886033026e-11
169.594,0.36297,2.1173276673613906e-11
169.595,0.35531,7.509695990060017e-12
169.596,0.37064,4.41001792375606e-12
169.597,0.35786,4.6755512655982656e-11
169.598,0.35019,1.1204036809431273e-06
169.599,0.36297,3.676263204965835e-08
169.6,0.35019,2.0726426797068598e-08
169.601,0.36809,3.5752126592569766e-08
169.602,0.34764,2.5873685416399894e-08
169.603,0.34508,1.4433356909648865e-07
169.604,0.35019,3.198552889216444e-08
169.605,0.35019,4.9328569673434686e-08
169.606,0.34764,7.927797440743234e-08
169.607,0.37575,3.950205851310784e-08
169.608,0.33997,3.6702939354427144e-08
169.609,0.32208,1.479271638515911e-08
169.61,0.35531,7.94099364043177e-08
169.611,0.32719,7.579039618121897e-08
169.612,0.34252,3.43193882201831e-08
169.613,0.36297,5.8445653650096574e-08
169.614,0.34252,2.1695933938303824e-08
169.615,0.34252,1.1972772995250125e-07
169.616,0.34508,7.402694990332748e-08
169.617,0.34508,3.821418914640162e-08
169.618,0.33997,7.408457491919762e-08
169.619,0.33486,2.5891210952977417e-08
169.62,0.35019,7.593219919499461e-08
169.621,0.34764,1.3512355678813037e-08
169.622,0.35019,7.481845187840008e-08
169.623,0.33741,3.100486978269146e-08
169.624,0.32719,6.002516528269553e-08
169.625,0.32719,2.1986545561958337e-07
169.626,0.34764,2.220387429474613e-08
169.627,0.3323,6.243284644824598e-08
169.628,0.34508,1.359465784389613e-07
169.629,0.34252,1.1167154667646173e-07
169.63,0.32719,2.92823557401789e-07
169.631,0.3323,4.518639400430402e-07
169.632,0.33741,1.0061126687332944e-07
169.633,0.32974,5.037998676016286e-07
169.634,0.3323,7.271375324080509e-08
169.635,0.32719,1.6308271710840927e-07
169.636,0.32974,3.823475083208905e-07
169.637,0.31952,1.3357625050502975e-07
169.638,0.34252,7.941478941120295e-08
169.639,0.34508,1.550234571823239e-07
169.64,0.32208,9.129973221888577e-08
169.641,0.34764,3.1772351860581693e-08
169.642,0.3323,1.3400712361999467e-07
169.643,0.31952,5.699025606986652e-08
169.644,0.32719,5.7720797030924587e-08
169.645,0.34508,1.5982428180905117e-07
169.646,0.34764,1.4926968106010463e-07
169.647,0.34252,3.2716147302380705e-07
169.648,0.33741,1.3629010027216282e-06
169.649,0.31952,1.1982447745140234e-07
169.65,0.32974,1.589134370760803e-07
169.651,0.3323,1.6474533026666904e-07
169.652,0.3323,1.2899144508082827e-07
169.653,0.33741,4.048142088208806e-08
169.654,0.32719,1.4422747085518495e-07
169.655,0.34252,9.846053927731191e-08
169.656,0.34252,9.63458717251342e-08
169.657,0.35019,9.08763411189284e-08
169.658,0.34508,3.864186481905563e-08
169.659,0.34764,6.59529106883383e-08
169.66,0.33997,4.879546509073407e-07
169.661,0.33741,1.1309192871067353e-07
169.662,0.35531,6.588614809288629e-08
169.663,0.36297,5.7680846765606475e-08
169.664,0.37575,1.850144997206371e-07
169.665,0.37064,8.656790839722817e-08
169.666,0.38342,2.921473196693114e-08
169.667,0.3962,1.3098852491566504e-07
169.668,0.38854,5.250148049640302e-08
169.669,0.39109,1.230848454270017e-07
169.67,0.42688,2.263493925624971e-08
169.671,0.41921,6.288471610105262e-08
169.672,0.42432,2.708753470415104e-07
169.673,0.42943,4.265231368094646e-08
169.674,0.44221,6.24908622626208e-08
169.675,0.46011,9.96217366378005e-08
169.676,0.46522,4.802054576202863e-08
169.677,0.46778,3.897443789924182e-08
169.678,0.49334,3.7979845046720584e-08
169.679,0.49845,1.8651360278454376e-07
169.68,0.50867,3.14869375017679e-08
169.681,0.51123,5.2359176549998665e-08
169.682,0.52146,2.1932720528639038e-08
169.683,0.54446,1.6212469233778393e-07
169.684,0.53935,5.4990024977996654e-08
169.685,0.56491,2.9978245663642156e-08
169.686,0.55469,1.38321638587513e-07
169.687,0.5598,8.699926468125341e-08
169.688,0.58792,7.682110947371257e-08
169.689,0.58792,1.0703295316716321e-07
169.69,0.58792,8.011798513507529e-08
169.691,0.6007,4.4689954847854096e-08
169.692,0.61092,1.6635887334359722e-07
169.693,0.61859,1.0485409518423694e-07
169.694,0.61859,1.7771358784557378e-07
169.695,0.60325,8.688054009553525e-08
169.696,0.60325,3.143023619145424e-08
169.697,0.60836,4.789495733348303e-07
169.698,0.6007,0.00045901729026809335
169.699,0.61348,0.0011338869808241725
169.7,0.61348,0.0006963779451325536
169.701,0.59814,0.0009183095535263419
169.702,0.6007,0.0007494065212085843
169.703,0.59814,0.0009555711876600981
169.704,0.59814,0.0011571423383429646
169.705,0.57258,0.0011219889856874943
169.706,0.57769,0.0025912520941346884
169.707,0.59303,0.0007654549553990364
169.708,0.57769,0.000557178573217243
169.709,0.57769,0.0019141483353450894
169.71,0.57769,0.004004469607025385
169.711,0.57513,0.0012001385912299156
169.712,0.57002,0.0012912929523736238
169.713,0.57002,0.0012665125541388988
169.714,0.56747,0.0005216074059717357
169.715,0.57258,0.004129710141569376
169.716,0.56747,0.00029547896701842546
169.717,0.56491,0.0008856545900925994
169.718,0.58792,0.0016927922843024135
169.719,0.5828,0.004487061407417059
169.72,0.57002,0.0008738687029108405
169.721,0.56235,0.0002634853881318122
169.722,0.56747,0.0008917853701859713
169.723,0.55213,0.0013813836267217994
169.724,0.57258,0.0019065093947574496
169.725,0.58025,0.0049838777631521225
169.726,0.56747,0.01726970262825489
169.727,0.57769,0.00045316648902371526
169.728,0.56235,0.002021951135247946
169.729,0.57002,0.0015512664103880525
169.73,0.58792,0.0012211191933602095
169.731,0.56491,0.004202331881970167
169.732,0.56747,0.005551709793508053
169.733,0.5598,0.0030373616609722376
169.734,0.55213,0.0030179941095411777
169.735,0.56235,0.002590654417872429
169.736,0.54702,0.0009263508836738765
169.737,0.5598,0.0008551013306714594
169.738,0.53935,0.0003081261820625514
169.739,0.53424,0.0006681723752990365
169.74,0.53935,0.001906474120914936
169.741,0.5419,0.001647859811782837
169.742,0.54957,0.0014753072755411267
169.743,0.52657,0.0016864429926499724
169.744,0.5189,0.0016593789914622903
169.745,0.52401,0.00233384408056736
169.746,0.52401,0.0014486181316897273
169.747,0.52146,0.001104091526940465
169.748,0.52146,0.14380164444446564
169.749,0.52146,0.0008830706938169897
169.75,0.51634,0.0007873759022913873
169.751,0.53424,0.000547640782315284
169.752,0.51379,0.00033279682975262403
169.753,0.50612,0.0004415779549162835
169.754,0.52401,0.001346082892268896
169.755,0.53679,0.0013992665335536003
169.756,0.51634,0.0003954405547119677
169.757,0.53679,0.00027684750966727734
169.758,0.49845,0.0001379815803375095
169.759,0.51123,0.0009943817276507616
169.76,0.52401,0.00012077948485966772
169.761,0.52401,0.0011138177942484617
169.762,0.5189,0.00012966073700226843
169.763,0.50867,0.00041833618888631463
169.764,0.50867,0.0016450382536277175
169.765,0.5419,0.0005657235742546618
169.766,0.52912,0.00019031258125323802
169.767,0.53424,0.0006560861365869641
169.768,0.51634,0.00030107988277450204
169.769,0.51123,0.0005393307656049728
169.77,0.50101,0.00033912539947777987
169.771,0.52146,0.0002865894348360598
169.772,0.52912,0.00020758577738888562
169.773,0.51634,0.00012024454917991534
169.774,0.54702,9.333460911875591e-05
169.775,0.50356,0.00022904109209775925
169.776,0.50101,0.0002483425196260214
169.777,0.53679,0.0003342971031088382
169.778,0.52146,0.00028072783607058227
169.779,0.50612,8.179109136108309e-05
169.78,0.52401,4.197290036245249e-05
169.781,0.50612,0.00029068748699501157
169.782,0.51123,0.00022815553529653698
169.783,0.5419,0.0005287880194373429
169.784,0.53168,1.3344995750230737e-05
169.785,0.50867,0.00010745965118985623
169.786,0.51123,0.00019739476556424052
169.787,0.50867,0.00014920280955266207
169.788,0.51634,0.00012287020217627287
169.789,0.52912,9.929001680575311e-05
169.79,0.51123,0.0002862885012291372
169.791,0.53424,0.00010790087981149554
169.792,0.53424,7.650886982446536e-05
169.793,0.52912,0.00024543594918213785
169.794,0.5189,0.00012491692905314267
169.795,0.53679,0.00013351533561944962
169.796,0.52912,0.00021557683066930622
169.797,0.53424,0.0003852487134281546
169.798,0.52912,0.9839511513710022
169.799,0.54702,0.965246856212616
169.8,0.53424,0.9789171814918518
169.801,0.52912,0.9931390881538391
169.802,0.53168,0.9344469308853149
169.803,0.54446,0.9925215244293213
169.804,0.53168,0.9627397060394287
169.805,0.5419,0.9867592453956604
169.806,0.56747,0.9769219160079956
169.807,0.5598,0.9960899949073792
169.808,0.55213,0.9883065819740295
169.809,0.54446,0.9466807842254639
169.81,0.56235,0.98445725440979
169.811,0.53424,0.9661569595336914
169.812,0.5598,0.98979252576828
169.813,0.55469,0.9861910343170166
169.814,0.57513,0.9904242753982544
169.815,0.57002,0.9878570437431335
169.816,0.56747,0.9642054438591003
169.817,0.58025,0.9959724545478821
169.818,0.59047,0.9843249917030334
169.819,0.58792,0.9652899503707886
169.82,0.6007,0.982513427734375
169.821,0.59303,0.9911348819732666
169.822,0.5828,0.9820350408554077
169.823,0.61092,0.14436075091362
169.824,0.61092,0.03055308386683464
169.825,0.60325,0.0187617726624012
169.826,0.60836,0.0229690782725811
169.827,0.62115,0.13119299709796906
169.828,0.63393,0.21188132464885712
169.829,0.60836,0.25077468156814575
169.83,0.62115,0.31333768367767334
169.831,0.61603,0.23946548998355865
169.832,0.62115,0.37232014536857605
169.833,0.61859,0.3141249120235443
169.834,0.61859,0.05155887454748154
169.835,0.61348,0.23878443241119385
169.836,0.64159,0.23818057775497437
169.837,0.60836,0.2895466685295105
169.838,0.63137,0.178264319896698
169.839,0.62626,0.3789423704147339
169.84,0.62115,0.13236688077449799
169.841,0.61348,0.33696022629737854
169.842,0.64671,0.2837125062942505
169.843,0.62881,0.47146710753440857
169.844,0.62881,0.3898216485977173
169.845,0.61603,0.16430586576461792
169.846,0.61859,0.2959809899330139
169.847,0.61603,0.3350341022014618
169.848,0.62115,0.43619099259376526
169.849,0.62115,0.1474657654762268
169.85,0.61348,0.043551892042160034
169.851,0.61603,0.034537423402071
169.852,0.6007,0.03874841704964638
169.853,0.59303,0.04594680666923523
169.854,0.59047,0.028933154419064522
169.855,0.58792,0.014792041853070259
169.856,0.59303,0.03160476312041283
169.857,0.57258,0.01677723415195942
169.858,0.57258,0.017398277297616005
169.859,0.57513,0.03859211504459381
169.86,0.57258,0.028057293966412544
169.861,0.5828,0.04889492690563202
169.862,0.5598,0.044774122536182404
169.863,0.56235,0.0355079285800457
169.864,0.55469,0.019387049600481987
169.865,0.57258,0.03695479780435562
169.866,0.55724,0.04223299026489258
169.867,0.5598,0.14392253756523132
169.868,0.55213,0.04380541667342186
169.869,0.54702,0.015189805068075657
169.87,0.5598,0.013905458152294159
169.871,0.55469,0.019047629088163376
169.872,0.55213,0.04088214412331581
169.873,0.55469,0.3225659132003784
169.874,0.53935,0.5265651941299438
169.875,0.54702,0.4560309648513794
169.876,0.5598,0.38067662715911865
169.877,0.5419,0.07398838549852371
169.878,0.55469,0.3119013011455536
169.879,0.54957,0.0532233752310276
169.88,0.56491,0.37675148248672485
169.881,0.54702,0.3196442127227783
169.882,0.54702,0.1918645203113556
169.883,0.54702,0.2831687331199646
169.884,0.55724,0.39141857624053955
169.885,0.57002,0.6705071330070496
169.886,0.57769,0.6209232807159424
169.887,0.56235,0.21058960258960724
169.888,0.57002,0.33189550042152405
169.889,0.56491,0.25722917914390564
169.89,0.57002,0.4220184087753296
169.891,0.57258,0.24118968844413757
169.892,0.57513,0.432464063167572
169.893,0.58025,0.44940394163131714
169.894,0.59303,0.5808600187301636
169.895,0.60325,0.2275460809469223
169.896,0.59047,0.31776636838912964
169.897,0.59558,0.26272013783454895
169.898,0.59303,0.9998628497123718
169.899,0.59558,0.9999656677246094
169.9,0.6007,0.9999926090240479
169.901,0.59303,0.9999955296516418
169.902,0.61348,0.9998184442520142
169.903,0.61603,0.9999916553497314
169.904,0.61348,0.9999719858169556
169.905,0.60836,0.9999818205833435
169.906,0.62626,0.9999916553497314
169.907,0.60836,0.9999268054962158
169.908,0.60836,0.9999935626983643
169.909,0.60325,0.9999706745147705
169.91,0.61859,0.9999883770942688
169.911,0.60581,0.9999861717224121
169.912,0.62626,0.9999837279319763
169.913,0.61092,0.999997615814209
169.914,0.59047,0.9999967813491821
169.915,0.60836,0.9999926090240479
169.916,0.61603,0.9999867081642151
169.917,0.6237,0.9999842047691345
169.918,0.61603,0.9999933242797852
169.919,0.60836,0.9999874830245972
169.92,0.58536,0.9999839663505554
169.921,0.59303,0.9999902844429016
169.922,0.61859,0.9999839663505554
169.923,0.6007,0.9999417066574097
169.924,0.59814,0.9983068108558655
169.925,0.60325,0.9999683499336243
169.926,0.59558,0.9996182322502136
169.927,0.59047,0.9999094605445862
169.928,0.5828,0.9999487996101379
169.929,0.5828,0.9999774098396301
169.93,0.5828,0.9999238848686218
169.931,0.57513,0.9999903440475464
169.932,0.57769,0.9999755024909973
169.933,0.57769,0.9999779462814331
169.934,0.56235,0.9999354481697083
169.935,0.57258,0.999900758266449
169.936,0.63904,0.9999697208404541
169.937,0.55469,0.9999673366546631
169.938,0.5598,0.9999371767044067
169.939,0.55469,0.9999813437461853
169.94,0.56491,0.9999191761016846
169.941,0.5598,0.9999344944953918
169.942,0.53935,0.9999549388885498
169.943,0.54446,0.9999868273735046
169.944,0.54702,0.9999842643737793
169.945,0.54446,0.9999803304672241
169.946,0.55469,0.9999892115592957
169.947,0.54957,0.9999240040779114
169.948,0.52912,0.9999971389770508
169.949,0.53168,0.9999951720237732
169.95,0.53168,0.9999963641166687
169.951,0.52657,0.9999900460243225
169.952,0.5189,0.9999887347221375
169.953,0.52657,0.999996542930603
169.954,0.5189,0.9999931454658508
169.955,0.51123,0.9999960660934448
169.956,0.51123,0.999991238117218
169.957,0.52401,0.9999825358390808
169.958,0.51634,0.9999961256980896
169.959,0.50356,0.9999960660934448
169.96,0.50356,0.9999945759773254
169.961,0.5189,0.9999968409538269
169.962,0.51379,0.9999885559082031
169.963,0.49845,0.9999919533729553
169.964,0.51634,0.9999932646751404
169.965,0.50101,0.9999911189079285
169.966,0.50612,0.9999917149543762
169.967,0.51123,0.9999939203262329
169.968,0.49589,0.9999962449073792
169.969,0.50356,0.9999929070472717
169.97,0.50867,0.9999972581863403
169.971,0.50867,0.9999811053276062
169.972,0.49845,0.9999973773956299
169.973,0.48311,0.9999963641166687
169.974,0.48056,0.9999955892562866
169.975,0.49334,0.9999977946281433
169.976,0.49334,0.9999874234199524
169.977,0.49334,0.9999973177909851
169.978,0.50356,0.9999873638153076
169.979,0.50612,0.9999858140945435
169.98,0.49078,0.9999980926513672
169.981,0.48056,0.9999934434890747
169.982,0.49334,0.9999958276748657
169.983,0.50867,0.9999703764915466
169.984,0.49589,0.9999908804893494
169.985,0.49334,0.9999985098838806
169.986,0.50356,0.999995231628418
169.987,0.49589,0.999997615814209
169.988,0.48311,0.999994158744812
169.989,0.48823,0.9999960064888
169.99,0.48056,0.9999955296516418
169.991,0.49078,0.9999997019767761
169.992,0.49334,0.9999917149543762
169.993,0.49078,0.9999950528144836
169.994,0.48567,0.9999920725822449
169.995,0.49078,0.999993622303009
169.996,0.49589,0.9999873042106628
169.997,0.48567,0.9999831914901733
169.998,0.50612,0.8253711462020874
169.999,0.478,0.022816039621829987
170.0,0.50612,0.005578530952334404
170.001,0.49078,0.008375797420740128
170.002,0.48311,0.015419991686940193
170.003,0.49078,0.030456651002168655
170.004,0.48567,0.008686551824212074
170.005,0.47544,0.03435448557138443
170.006,0.49334,0.007790315896272659
170.007,0.50867,0.008200450800359249
170.008,0.48823,0.030145814642310143
170.009,0.48823,0.015808526426553726
170.01,0.49589,0.044827431440353394
170.011,0.478,0.010719328187406063
170.012,0.49589,0.007084973622113466
170.013,0.49334,0.034528255462646484
170.014,0.49845,0.011613044887781143
170.015,0.50101,0.021451730281114578
170.016,0.48567,0.028739364817738533
170.017,0.49078,0.014098268002271652
170.018,0.48311,0.027899939566850662
170.019,0.51379,0.0350283682346344
170.02,0.49078,0.026904618367552757
170.021,0.48823,0.013058793731033802
170.022,0.49078,0.018665676936507225
170.023,0.48823,0.025619391351938248
170.024,0.50867,0.010140339843928814
170.025,0.48567,0.04012990742921829
170.026,0.49589,0.01345888152718544
170.027,0.49078,0.01999572291970253
170.028,0.49845,0.016220683231949806
170.029,0.48567,0.01272551715373993
170.03,0.49078,0.010388961993157864
170.031,0.48311,0.0077213505282998085
170.032,0.48823,0.045359447598457336
170.033,0.48056,0.011887703090906143
170.034,0.50867,0.013034878298640251
170.035,0.50867,0.015814322978258133
170.036,0.48311,0.004098474979400635
170.037,0.48567,0.014508350752294064
170.038,0.48823,0.007618300151079893
170.039,0.48567,0.0064051710069179535
170.04,0.48056,0.005484892521053553
170.041,0.49334,0.007731074467301369
170.042,0.48567,0.02190176583826542
170.043,0.47544,0.02019299566745758
170.044,0.478,0.01092029269784689
170.045,0.49078,0.004837258718907833
170.046,0.49589,0.03846307471394539
170.047,0.47033,0.003950719255954027
170.048,0.47289,0.08572355657815933
170.049,0.46522,0.0010440824553370476
170.05,0.50101,0.002721200231462717
170.051,0.52146,0.005675594788044691
170.052,0.45755,0.0038472048472613096
170.053,0.43966,0.0035529141314327717
170.054,0.50356,0.00493825227022171
170.055,0.478,0.002507461467757821
170.056,0.455,0.0071341777220368385
170.057,0.46522,0.002087971195578575
170.058,0.48056,0.0004727694613393396
170.059,0.46011,0.0024529043585062027
170.06,0.46011,0.0010314721148461103
170.061,0.46778,0.0027513743843883276
170.062,0.47544,0.00638506468385458
170.063,0.46522,0.005617913324385881
170.064,0.46011,0.004812686704099178
170.065,0.45755,0.002769656013697386
170.066,0.45755,0.002098193857818842
170.067,0.46522,0.0019123352831229568
170.068,0.47033,0.00783127173781395
170.069,0.455,0.003056500107049942
170.07,0.44733,0.01087876595556736
170.071,0.45244,0.0031053510028868914
170.072,0.46778,0.008356533013284206
170.073,0.44988,0.0032501639798283577
170.074,0.44477,0.04078799486160278
170.075,0.47289,0.16769187152385712
170.076,0.44733,0.032794032245874405
170.077,0.46266,0.025439763441681862
170.078,0.44988,0.02251569740474224
170.079,0.4371,0.014086329378187656
170.08,0.43455,0.022381458431482315
170.081,0.44988,0.02655280940234661
170.082,0.44221,0.015019425190985203
170.083,0.46266,0.08763104677200317
170.084,0.45244,0.027299176901578903
170.085,0.44221,0.04305073991417885
170.086,0.44733,0.009017594158649445
170.087,0.44221,0.07244008779525757
170.088,0.44733,0.04874598607420921
170.089,0.44733,0.015670672059059143
170.09,0.43455,0.0441092923283577
170.091,0.42432,0.07881668210029602
170.092,0.43966,0.036425452679395676
170.093,0.42943,0.09534289687871933
170.094,0.43199,0.020872388035058975
170.095,0.4371,0.015194927342236042
170.096,0.42943,0.023628124967217445
170.097,0.41921,0.020081333816051483
170.098,0.42177,0.010069048963487148
170.099,0.43199,0.010847625322639942
170.1,0.44733,0.01234828308224678
170.101,0.43455,0.017203493043780327
170.102,0.41921,0.04146901145577431
170.103,0.4371,0.02012268640100956
170.104,0.42432,0.012434924021363258
170.105,0.42177,0.023453565314412117
170.106,0.42432,0.02299865148961544
170.107,0.42943,0.02017107419669628
170.108,0.43455,0.10426942259073257
170.109,0.43199,0.032980289310216904
170.11,0.41921,0.011622603982686996
170.111,0.3962,0.021547889336943626
170.112,0.40643,0.04305587708950043
170.113,0.42943,0.0147266685962677
170.114,0.42432,0.02031511440873146
170.115,0.40898,0.043684542179107666
170.116,0.40898,0.017987851053476334
170.117,0.41154,0.049162235110998154
170.118,0.4141,0.026335792616009712
170.119,0.40132,0.009770935401320457
170.12,0.42177,0.039717257022857666
170.121,0.41665,0.0255355853587389
170.122,0.42943,0.012930716387927532
170.123,0.40387,0.04399269446730614
170.124,0.3962,0.1884041577577591
170.125,0.3962,0.11594872176647186
170.126,0.3962,0.128960520029068
170.127,0.41665,0.10443875938653946
170.128,0.40387,0.11893115937709808
170.129,0.39109,0.02403097413480282
170.13,0.40387,0.021868620067834854
170.131,0.40643,0.060990508645772934
170.132,0.39109,0.0832025557756424
170.133,0.39365,0.05694182217121124
170.134,0.38598,0.027223926037549973
170.135,0.40387,0.12131175398826599
170.136,0.38342,0.032178111374378204
170.137,0.40132,0.03957289457321167
170.138,0.40132,0.050848811864852905
170.139,0.40132,0.04980756714940071
170.14,0.38598,0.05862947553396225
170.141,0.38854,0.09623152017593384
170.142,0.3732,0.17142195999622345
170.143,0.39365,0.04867158457636833
170.144,0.40387,0.026075663045048714
170.145,0.38598,0.01772374100983143
170.146,0.37831,0.03327150270342827
170.147,0.39365,0.10897063463926315
170.148,0.38854,0.14311638474464417
170.149,0.38854,0.000738402595743537
170.15,0.38087,0.0010176129871979356
170.151,0.37575,0.00144185998942703
170.152,0.38598,0.001647429307922721
170.153,0.38342,0.001916250097565353
170.154,0.38854,0.0033866334706544876
170.155,0.38342,0.001052897423505783
170.156,0.39365,0.0021520014852285385
170.157,0.38087,0.002177770249545574
170.158,0.36297,0.0009734788909554482
170.159,0.37064,0.0003792068746406585
170.16,0.38087,0.0013513255398720503
170.161,0.37575,0.004073337651789188
170.162,0.36553,0.004812844563275576
170.163,0.37575,0.001155596924945712
170.164,0.37831,0.0017262600595131516
170.165,0.37064,0.0014352137222886086
170.166,0.36553,0.0015675139147788286
170.167,0.38087,0.0025891896802932024
170.168,0.38342,0.0012072501704096794
170.169,0.36553,0.0032158480025827885
170.17,0.34764,0.0011262481566518545
170.171,0.38087,0.003341900883242488
170.172,0.36553,0.0019026524387300014
170.173,0.36809,0.008617237210273743
170.174,0.36809,0.09634862840175629
170.175,0.36809,0.013943975791335106
170.176,0.36042,0.03475381061434746
170.177,0.35019,0.03986794129014015
170.178,0.35019,0.1358497142791748
170.179,0.36042,0.04620322585105896
170.18,0.37831,0.03738062456250191
170.181,0.3732,0.030344832688570023
170.182,0.35019,0.008382882922887802
170.183,0.36809,0.020474283024668694
170.184,0.35531,0.06575651466846466
170.185,0.34764,0.029004812240600586
170.186,0.33997,0.017746776342391968
170.187,0.33997,0.01812697760760784
170.188,0.34508,0.017214542254805565
170.189,0.35019,0.08829512447118759
170.19,0.36553,0.05046653747558594
170.191,0.36297,0.017052140086889267
170.192,0.34252,0.017870867624878883
170.193,0.33741,0.09528502821922302
170.194,0.33486,0.06055648252367973
170.195,0.35275,0.07910855114459991
170.196,0.35275,0.01312499400228262
170.197,0.34252,0.06953626126050949
170.198,0.34508,0.21128185093402863
170.199,0.34764,0.6263887882232666
170.2,0.33486,0.35807090997695923
170.201,0.33741,0.534704864025116
170.202,0.33486,0.3935810923576355
170.203,0.32463,0.647567629814148
170.204,0.32719,0.30591022968292236
170.205,0.34764,0.31779682636260986
170.206,0.32463,0.4966047406196594
170.207,0.33486,0.5854470729827881
170.208,0.33741,0.4715763330459595
170.209,0.34508,0.3924379050731659
170.21,0.32208,0.3892485499382019
170.211,0.32208,0.3081822991371155
170.212,0.32463,0.4931185841560364
170.213,0.33997,0.38131994009017944
170.214,0.31441,0.4442517161369324
170.215,0.32719,0.4915677011013031
170.216,0.32974,0.4331040680408478
170.217,0.33997,0.5843425989151001
170.218,0.31185,0.5679574012756348
170.219,0.32719,0.5117910504341125
170.22,0.32208,0.40344780683517456
170.221,0.32719,0.42812928557395935
170.222,0.31185,0.3065283000469208
170.223,0.32208,0.49362120032310486
170.224,0.30418,0.5607784986495972
170.225,0.31952,0.6206928491592407
170.226,0.31696,0.4248979687690735
170.227,0.32719,0.3091765344142914
170.228,0.30929,0.6266064643859863
170.229,0.29651,0.6416465640068054
170.23,0.31696,0.5972676277160645
170.231,0.32463,0.9083223342895508
170.232,0.31696,0.8044155836105347
170.233,0.31185,0.8229676485061646
170.234,0.30929,0.7891218662261963
170.235,0.31185,0.939966082572937
170.236,0.30929,0.896984875202179
170.237,0.30674,0.42440634965896606
170.238,0.29651,0.8143461346626282
170.239,0.30163,0.8717312812805176
170.24,0.29651,0.6235501766204834
170.241,0.31441,0.749353289604187
170.242,0.30929,0.791712760925293
170.243,0.29651,0.7222642302513123
170.244,0.29907,0.6484274864196777
170.245,0.29651,0.7633460164070129
170.246,0.30418,0.82350093126297
170.247,0.30163,0.9234442710876465
170.248,0.30163,0.6725667119026184
170.249,0.28885,2.924277214333415e-05
170.25,0.28629,5.7707043197297025e-06
170.251,0.29651,1.5494893887080252e-05
170.252,0.2914,3.825977273663739e-06
170.253,0.28373,9.430425052414648e-06
170.254,0.30163,1.5419363990076818e-05
170.255,0.29651,4.272920250514289e-06
