t,ch1,ch1_marked,ch1_ai_marked
167.41,0.41154,0.0,0.0001118977015721
167.411,0.39365,0.0,9.242136002285406e-06
167.412,0.40643,0.0,0.002825406147167
167.413,0.39876,0.0,0.000864936504513
167.414,0.40387,0.0,0.000986636034213
167.415,0.40643,0.0,0.0006672681192867
167.416,0.38854,0.0,0.000492432503961
167.417,0.38342,0.0,0.0005745046655647
167.418,0.38598,0.0,0.0009682005038484
167.419,0.38598,0.0,0.0009550665854476
167.42,0.40898,0.0,0.0002023261040449
167.421,0.40387,0.0,0.0001996381179196
167.422,0.40643,0.0,0.0001530564622953
167.423,0.39109,0.0,2.971839603560511e-05
167.424,0.38342,0.0,0.0002414253831375
167.425,0.38342,0.0,8.72540331329219e-05
167.426,0.3732,0.0,4.572674151859246e-05
167.427,0.3962,0.0,1.9453826098470017e-05
167.428,0.39876,0.0,8.97814334166469e-06
167.429,0.38598,0.0,4.417074251250597e-06
167.43,0.39365,0.0,9.725209793032263e-07
167.431,0.3962,0.0,2.9986076697241515e-06
167.432,0.38598,0.0,4.598850409820443e-06
167.433,0.37831,0.0,1.4325368283607531e-05
167.434,0.38087,0.0,1.44784798976616e-05
167.435,0.3962,0.0,3.76421885448508e-05
167.436,0.40898,0.0,0.0002343325904803
167.437,0.38342,0.0,2.3185113604995425e-05
167.438,0.39109,0.0,1.9385932318982668e-05
167.439,0.38087,0.0,4.4218239054316655e-05
167.44,0.39109,0.0,2.4738776119193066e-05
167.441,0.38598,0.0,1.839995638874825e-05
167.442,0.38087,0.0,2.761089308478404e-05
167.443,0.3732,0.0,6.408058834495023e-05
167.444,0.37575,0.0,8.451611938653514e-05
167.445,0.39876,0.0,7.330836524488404e-05
167.446,0.38854,0.0,5.233190313447267e-05
167.447,0.40132,0.0,0.0001588204322615
167.448,0.39109,0.0,0.0002609314688015
167.449,0.39876,0.0,0.0001177239319076
167.45,0.38854,0.0,5.567088373936713e-05
167.451,0.38854,0.0,0.0003230417496524
167.452,0.38342,0.0,1.6563299141125754e-05
167.453,0.38342,0.0,9.244445209333207e-06
167.454,0.39109,0.0,3.932408390028286e-07
167.455,0.38087,0.0,2.537998625484761e-06
167.456,0.38854,0.0,7.354191211561556e-07
167.457,0.39365,0.0,6.681854074486182e-07
167.458,0.38342,0.0,1.1713120784406783e-06
167.459,0.3962,0.0,4.070572572345554e-07
167.46,0.38854,0.0,4.502844149101293e-06
167.461,0.37064,0.0,8.229219474742422e-07
167.462,0.39109,0.0,7.930055289762095e-06
167.463,0.39365,0.0,2.2021238692104816e-05
167.464,0.38598,0.0,1.912259904202074e-06
167.465,0.39365,0.0,1.251940602742252e-06
167.466,0.3962,0.0,1.7750364804669516e-06
167.467,0.3962,0.0,2.5122508304775693e-06
167.468,0.37831,0.0,1.391796558891656e-06
167.469,0.37575,0.0,3.102416030742461e-07
167.47,0.39109,0.0,1.0671088546132525e-07
167.471,0.39365,0.0,1.19953381272353e-06
167.472,0.38598,0.0,4.288230570637097e-07
167.473,0.3962,0.0,2.1311309694738162e-07
167.474,0.38342,0.0,4.870438496951124e-10
167.475,0.41665,0.0,7.773121701859509e-09
167.476,0.38342,0.0,1.6130230484634467e-10
167.477,0.38854,0.0,3.470272815775388e-07
167.478,0.39109,0.0,1.1196694060799929e-07
167.479,0.38598,0.0,9.796768551950664e-08
167.48,0.37831,0.0,4.161198319252435e-07
167.481,0.38598,0.0,2.2571978774976745e-07
167.482,0.39876,0.0,5.911496714361419e-07
167.483,0.39109,0.0,2.663334726094036e-07
167.484,0.3962,0.0,2.309598585270578e-06
167.485,0.37064,0.0,1.7615170690987725e-06
167.486,0.38342,0.0,5.590769887930946e-06
167.487,0.38854,0.0,1.4034980040378289e-06
167.488,0.39109,0.0,5.0954415200976655e-05
167.489,0.3962,0.0,6.89960434101522e-05
167.49,0.38342,0.0,6.726366700604558e-05
167.491,0.38342,0.0,3.4040585887851194e-05
167.492,0.40643,0.0,4.801515387953259e-05
167.493,0.38854,0.0,5.916785084991716e-05
167.494,0.38342,0.0,2.958941513497848e-05
167.495,0.38854,0.0,2.7454407245386392e-05
167.496,0.40643,0.0,2.5420245037821587e-06
167.497,0.38854,0.0,1.1481112778710669e-05
167.498,0.4141,0.0,0.0002245574287371
167.499,0.39109,0.0,4.007133975392208e-05
167.5,0.38087,0.0,1.4676341379527004e-05
167.501,0.38087,0.0,4.261196409061085e-06
167.502,0.40643,0.0,6.137618129287148e-07
167.503,0.37064,0.0,1.8698925487115048e-05
167.504,0.40643,0.0,4.634348726995086e-07
167.505,0.3732,0.0,2.455365120113129e-07
167.506,0.38598,0.0,3.2486057079950115e-06
167.507,0.37831,0.0,1.511634127382422e-05
167.508,0.38854,0.0,0.001002843840979
167.509,0.38087,0.0,9.513572877040132e-05
167.51,0.39365,0.0,4.073173840879463e-05
167.511,0.38598,0.0,2.190917257394176e-05
167.512,0.38087,0.0,0.0002720967459026
167.513,0.38342,0.0,3.3644507766439347e-06
167.514,0.39365,0.0,4.658004399971105e-05
167.515,0.41665,0.0,4.073926902492531e-06
167.516,0.40387,0.0,1.6326816876244266e-06
167.517,0.34252,0.0,5.378997229854576e-06
167.518,0.36042,0.0,1.3913467000747914e-06
167.519,0.39365,0.0,1.0921578450506786e-06
167.52,0.41154,0.0,2.595025307527976e-06
167.521,0.36553,0.0,2.1903219931118656e-06
167.522,0.38598,0.0,2.015207883232506e-06
167.523,0.39365,0.0,1.545330974295212e-07
167.524,0.37831,0.0,8.912255111681588e-08
167.525,0.39365,0.0,7.858514550207475e-08
167.526,0.39109,0.0,1.1288364021311281e-07
167.527,0.37575,0.0,1.2447802077986125e-07
167.528,0.3732,0.0,6.199989410760054e-10
167.529,0.37831,0.0,3.057485820079364e-09
167.53,0.39109,0.0,9.515560561723646e-10
167.531,0.38087,0.0,2.957990297147716e-09
167.532,0.37575,0.0,1.4866569308935595e-08
167.533,0.38087,0.0,4.742037162941416e-08
167.534,0.38342,0.0,2.95181878939843e-09
167.535,0.38598,0.0,1.855854634413845e-07
167.536,0.39109,0.0,1.2804836302393596e-08
167.537,0.39109,0.0,2.0107066234231752e-08
167.538,0.38342,0.0,1.6320850448892088e-08
167.539,0.3732,0.0,1.776307811951483e-08
167.54,0.37831,0.0,3.132090142798916e-08
167.541,0.37831,0.0,1.6887713627511405e-07
167.542,0.37575,0.0,1.1915159348063753e-07
167.543,0.38854,0.0,1.5410087428335828e-07
167.544,0.38598,0.0,6.3125993321477836e-09
167.545,0.37064,0.0,6.990819656493841e-07
167.546,0.37575,0.0,2.9981101761222817e-06
167.547,0.37064,0.0,1.2286717776532896e-07
167.548,0.36809,0.0,4.759371563523018e-07
167.549,0.37064,0.0,1.1712992886714349e-07
167.55,0.3962,0.0,6.321006935650075e-07
167.551,0.38854,0.0,5.0338730517296426e-08
167.552,0.37831,0.0,2.4176046053980826e-07
167.553,0.36809,0.0,2.399417553533567e-07
167.554,0.37064,0.0,7.601494189657387e-08
167.555,0.37064,0.0,9.7380841168615e-08
167.556,0.37575,0.0,7.940156976360413e-09
167.557,0.36297,0.0,7.659020972994313e-09
167.558,0.37064,0.0,6.340575055219233e-05
167.559,0.37064,0.0,2.8909396860399283e-05
167.56,0.37831,0.0,2.109668457705993e-05
167.561,0.37831,0.0,8.055039506871253e-05
167.562,0.38598,0.0,6.170170672703534e-05
167.563,0.3732,0.0,0.0003222512314096
167.564,0.35786,0.0,0.0002171092492062
167.565,0.36042,0.0,7.490842108381912e-05
167.566,0.36809,0.0,5.4431868193205446e-05
167.567,0.36809,0.0,0.0001512190356152
167.568,0.36809,0.0,8.185518709069584e-06
167.569,0.3732,0.0,1.2199352568131872e-05
167.57,0.35786,0.0,4.240264752297662e-05
167.571,0.36553,0.0,9.288950423069764e-06
167.572,0.38342,0.0,0.0008094056393019
167.573,0.36042,0.0,0.0009398458641953
167.574,0.36042,0.0,0.0001414276484865
167.575,0.37575,0.0,0.0004629895847756
167.576,0.35786,0.0,0.0002372474700678
167.577,0.35019,0.0,0.0001440322521375
167.578,0.36553,0.0,1.785667882359121e-05
167.579,0.34252,0.0,3.050941450055689e-05
167.58,0.35786,0.0,5.960111138847424e-06
167.581,0.33486,0.0,1.5896395780146122e-05
167.582,0.36297,0.0,3.285686034359969e-06
167.583,0.35019,0.0,4.656854071072303e-05
167.584,0.35019,0.0,6.491106614703313e-05
167.585,0.36042,0.0,0.0001275753602385
167.586,0.36553,0.0,1.4470956557488536e-05
167.587,0.35531,0.0,9.107967343879864e-06
167.588,0.36297,0.0,6.880795808683615e-06
167.589,0.35531,0.0,1.548585350974463e-05
167.59,0.34764,0.0,6.06789853918599e-06
167.591,0.36042,0.0,1.2673353921854869e-05
167.592,0.35275,0.0,9.17179659154499e-06
167.593,0.33486,0.0,9.284513907914516e-06
167.594,0.36553,0.0,2.095522177114617e-05
167.595,0.33997,0.0,0.0004001316847279
167.596,0.34252,0.0,8.437639735348057e-06
167.597,0.35275,0.0,3.914118133252487e-05
167.598,0.33741,0.0,3.4992033761227503e-05
167.599,0.33997,0.0,3.609697887441144e-05
167.6,0.35275,0.0,3.064819611608982e-05
167.601,0.35531,0.0,5.626528582070023e-05
167.602,0.35019,0.0,0.0001685900642769
167.603,0.35275,0.0,0.0001126395945902
167.604,0.34252,0.0,0.0001279227872146
167.605,0.34508,0.0,1.4262253898778e-05
167.606,0.33997,0.0,0.0001876143505796
167.607,0.33486,0.0,2.3537868401035663e-05
167.608,0.34764,0.0,1.539900949865114e-05
167.609,0.34508,0.0,0.0005718166357837
167.61,0.33997,0.0,1.5279132639989257e-05
167.611,0.34764,0.0,2.2334701498039067e-05
167.612,0.3323,0.0,5.667193931913062e-07
167.613,0.34252,0.0,2.3903918190626428e-05
167.614,0.32974,0.0,4.4017557229381055e-05
167.615,0.34764,0.0,0.0001000960619421
167.616,0.33741,0.0,0.0001912382867885
167.617,0.3323,0.0,0.0001048924750648
167.618,0.34764,0.0,4.924551831209101e-06
167.619,0.32208,0.0,1.152850927610416e-05
167.62,0.34508,0.0,4.8564717872068286e-05
167.621,0.35019,0.0,1.103971226257272e-05
167.622,0.33997,0.0,0.0001485602988395
167.623,0.33741,0.0,3.774240394704975e-05
167.624,0.33741,0.0,1.0141214261238927e-05
167.625,0.33486,0.0,9.35659443257464e-07
167.626,0.33486,0.0,3.054287844861392e-08
167.627,0.33741,0.0,1.403214211492809e-09
167.628,0.34508,0.0,8.495276482278769e-09
167.629,0.3323,0.0,5.483981340148603e-07
167.63,0.31696,0.0,9.168400083581218e-08
167.631,0.34508,0.0,1.9860193489762423e-08
167.632,0.33997,0.0,3.6492113775210555e-09
167.633,0.35275,0.0,8.02142241518311e-10
167.634,0.3323,0.0,3.492797828741345e-09
167.635,0.32719,0.0,3.202771381438652e-08
167.636,0.33997,0.0,1.0872532385519665e-07
167.637,0.35275,0.0,1.7361483060085448e-06
167.638,0.35275,0.0,2.2720718106938886e-07
167.639,0.34252,0.0,3.577263498755201e-07
167.64,0.33486,0.0,1.450851755180338e-06
167.641,0.35786,0.0,6.982950395695299e-08
167.642,0.37064,0.0,2.232748101960169e-07
167.643,0.35275,0.0,6.438575610445696e-07
167.644,0.35531,0.0,1.1267143662507809e-07
167.645,0.34764,0.0,1.7206005509251557e-07
167.646,0.36042,0.0,8.211353019760281e-07
167.647,0.35786,0.0,3.908613507519476e-06
167.648,0.34252,0.0,2.846825509550399e-06
167.649,0.37064,0.0,1.825608592298522e-06
167.65,0.38087,0.0,1.6463378415210173e-05
167.651,0.3732,0.0,4.668748442782089e-05
167.652,0.36042,0.0,1.084783548321866e-06
167.653,0.37831,0.0,1.7846624587036786e-06
167.654,0.38854,0.0,1.6742245861678384e-05
167.655,0.41665,0.0,0.0003922823234461
167.656,0.38598,0.0,0.0001938895438797
167.657,0.39876,0.0,0.0004468770930543
167.658,0.42177,0.0,0.000205712756724
167.659,0.44733,0.0,0.003102341433987
167.66,0.46011,0.0,0.0033743758685886
167.661,0.47544,0.0,0.0125830695033073
167.662,0.46778,0.0,0.0136630786582827
167.663,0.48311,1.0,0.0147970747202634
167.664,0.50867,1.0,0.556179404258728
167.665,0.52912,1.0,0.9737498760223388
167.666,0.54702,1.0,0.992913782596588
167.667,0.5828,1.0,0.98656564950943
167.668,0.61092,1.0,0.9978910684585572
167.669,0.63137,1.0,0.9958794713020324
167.67,0.65693,1.0,0.9496068954467772
167.671,0.66204,1.0,0.9965994954109192
167.672,0.67227,1.0,0.9999646544456482
167.673,0.69783,1.0,0.9999048113822936
167.674,0.70805,1.0,0.9999876022338868
167.675,0.71317,1.0,0.9999979138374328
167.676,0.72595,1.0,0.9999992847442628
167.677,0.74384,1.0,0.9999908208847046
167.678,0.75406,1.0,0.9999990463256836
167.679,0.74128,1.0,0.9999996423721312
167.68,0.76173,1.0,0.999998927116394
167.681,0.76685,1.0,0.999980628490448
167.682,0.80263,1.0,0.9999957084655762
167.683,0.78474,1.0,0.9999188780784608
167.684,0.7694,1.0,0.9999942183494568
167.685,0.80008,1.0,0.999986171722412
167.686,0.80008,1.0,0.9998560547828674
167.687,0.80008,1.0,0.9999929666519164
167.688,0.79752,1.0,0.9999966025352478
167.689,0.78474,1.0,0.9993208050727844
167.69,0.80519,1.0,0.9987673759460448
167.691,0.78729,1.0,0.9912031292915344
167.692,0.81286,1.0,0.9985339045524596
167.693,0.80263,1.0,0.995779275894165
167.694,0.78729,1.0,0.9934175610542296
167.695,0.79241,1.0,0.9924433827400208
167.696,0.81541,1.0,0.9986388683319092
167.697,0.78729,1.0,0.9992249608039856
167.698,0.78218,1.0,0.999400794506073
167.699,0.79496,1.0,0.9986408948898317
167.7,0.79241,1.0,0.9965903162956238
167.701,0.8103,1.0,0.9996365308761596
167.702,0.79241,1.0,0.9998653531074524
167.703,0.78474,1.0,0.999326765537262
167.704,0.78985,1.0,0.9999377131462096
167.705,0.78729,1.0,0.9998804926872252
167.706,0.79241,1.0,0.9998891353607178
167.707,0.78985,1.0,0.9973465204238892
167.708,0.78985,1.0,0.9830266237258912
167.709,0.78218,1.0,0.8090233206748962
167.71,0.78218,1.0,0.9311847686767578
167.711,0.77451,1.0,0.864584743976593
167.712,0.7694,1.0,0.8428143262863159
167.713,0.77451,1.0,0.9210126399993896
167.714,0.75151,1.0,0.7316493391990662
167.715,0.76685,1.0,0.8218653202056885
167.716,0.7694,1.0,0.9680181741714478
167.717,0.75662,1.0,0.7919077277183533
167.718,0.7464,1.0,0.9665310382843018
167.719,0.76173,1.0,0.943228840827942
167.72,0.76173,1.0,0.8849503397941589
167.721,0.76685,1.0,0.9213144183158876
167.722,0.75918,1.0,0.980143666267395
167.723,0.76173,1.0,0.9836577773094176
167.724,0.75918,1.0,0.998790442943573
167.725,0.75151,1.0,0.9855801463127136
167.726,0.76173,1.0,0.9868717789649964
167.727,0.77196,1.0,0.9842619299888612
167.728,0.78218,1.0,0.99876469373703
167.729,0.74895,1.0,0.9854055047035216
167.73,0.75662,1.0,0.910443902015686
167.731,0.76173,1.0,0.9945282340049744
167.732,0.75151,1.0,0.987522542476654
167.733,0.75406,1.0,0.9999576807022096
167.734,0.7464,1.0,0.9999420642852784
167.735,0.7464,1.0,0.9999858140945436
167.736,0.73617,1.0,0.9999879598617554
167.737,0.73362,1.0,0.9999960064888
167.738,0.72595,1.0,0.99999338388443
167.739,0.7285,1.0,0.9996288418769836
167.74,0.71572,1.0,0.9951292276382446
167.741,0.72083,1.0,0.9829318523406982
167.742,0.72339,1.0,0.9971681833267212
167.743,0.71572,1.0,0.9975869059562684
167.744,0.70294,1.0,0.9883301854133606
167.745,0.71572,1.0,0.9963304400444032
167.746,0.70294,1.0,0.9735093712806702
167.747,0.72083,1.0,0.7935413122177124
167.748,0.72339,1.0,0.9865371584892272
167.749,0.70294,1.0,0.9955942630767822
167.75,0.70294,1.0,0.973736047744751
167.751,0.71061,1.0,0.9961754083633424
167.752,0.72083,1.0,0.9454215168952942
167.753,0.69527,1.0,0.9792836904525756
167.754,0.71061,1.0,0.6548603177070618
167.755,0.69527,1.0,0.944176197052002
167.756,0.70294,1.0,0.994084358215332
167.757,0.70039,1.0,0.1318455040454864
167.758,0.69272,1.0,0.3654215931892395
167.759,0.70294,1.0,0.2625908255577087
167.76,0.69272,1.0,0.6556368470191956
167.761,0.6876,1.0,0.726773738861084
167.762,0.68505,1.0,0.3143714964389801
167.763,0.67738,1.0,0.6462568044662476
167.764,0.69016,1.0,0.5787995457649231
167.765,0.67227,1.0,0.9048290848731996
167.766,0.69527,1.0,0.9744643568992616
167.767,0.67738,1.0,0.9645860195159912
167.768,0.6646,1.0,0.9644224643707277
167.769,0.66971,1.0,0.9919797778129578
167.77,0.66204,1.0,0.9864361882209778
167.771,0.68249,1.0,0.8829013109207153
167.772,0.69016,1.0,0.9514866471290588
167.773,0.66204,1.0,0.9381628632545472
167.774,0.65438,1.0,0.9133879542350768
167.775,0.6646,1.0,0.9515275955200196
167.776,0.6646,1.0,0.5086591243743896
167.777,0.65949,1.0,0.1467139571905136
167.778,0.67227,1.0,0.2877830266952514
167.779,0.66716,1.0,0.6579474210739136
167.78,0.66716,1.0,0.9468076825141908
167.781,0.65693,1.0,0.9152780175209044
167.782,0.67738,1.0,0.9951171278953552
167.783,0.65693,1.0,0.9984588623046876
167.784,0.6646,1.0,0.9990256428718568
167.785,0.65438,1.0,0.9997488260269164
167.786,0.6646,1.0,0.9986810684204102
167.787,0.63904,1.0,0.9997539520263672
167.788,0.67227,1.0,0.9992465376853944
167.789,0.66716,1.0,0.9997112154960632
167.79,0.6876,1.0,0.9996689558029176
167.791,0.67227,1.0,0.999836802482605
167.792,0.66204,1.0,0.9998913407325744
167.793,0.66716,1.0,0.9998346567153932
167.794,0.67227,1.0,0.999922215938568
167.795,0.67482,1.0,0.9995733499526978
167.796,0.68249,1.0,0.9987671375274658
167.797,0.67738,1.0,0.9968495965003968
167.798,0.67738,1.0,0.9979038834571838
167.799,0.6876,1.0,0.9995582103729248
167.8,0.6646,1.0,0.9932022094726562
167.801,0.71061,1.0,0.9980254769325256
167.802,0.71828,1.0,0.9977955222129822
167.803,0.72083,1.0,0.9978761672973632
167.804,0.72595,1.0,0.9887654185295104
167.805,0.7285,1.0,0.993105173110962
167.806,0.73106,1.0,0.9975422620773317
167.807,0.71317,1.0,0.9991006851196288
167.808,0.71572,1.0,0.9972956776618958
167.809,0.7055,1.0,0.9990353584289552
167.81,0.7055,1.0,0.9995293021202089
167.811,0.70294,1.0,0.999714195728302
167.812,0.70294,1.0,0.9996994137763976
167.813,0.70039,1.0,0.9992552995681764
167.814,0.70039,1.0,0.9990875124931335
167.815,0.71572,1.0,0.9935153722763062
167.816,0.72083,1.0,0.9936342835426332
167.817,0.67994,1.0,0.9995872974395752
167.818,0.69527,1.0,0.9788843393325806
167.819,0.71061,1.0,0.9145682454109192
167.82,0.70039,1.0,0.7869493961334229
167.821,0.67994,1.0,0.7664945125579834
167.822,0.69272,1.0,0.8590333461761475
167.823,0.70039,0.0,0.4264680743217468
167.824,0.65182,0.0,0.8952458500862122
167.825,0.63137,0.0,0.4174506962299347
167.826,0.65438,0.0,0.315547913312912
167.827,0.64671,0.0,0.2639128267765045
167.828,0.65182,0.0,0.6620217561721802
167.829,0.62881,0.0,0.4458515644073486
167.83,0.6237,0.0,0.5872330665588379
167.831,0.61603,0.0,0.253955990076065
167.832,0.63393,0.0,0.9500166177749634
167.833,0.63904,0.0,0.9668378233909608
167.834,0.59814,0.0,0.9269723296165466
167.835,0.59558,0.0,0.9634641408920288
167.836,0.57258,0.0,0.8991496562957764
167.837,0.58792,0.0,0.5506083965301514
167.838,0.6007,0.0,0.6811387538909912
167.839,0.5828,0.0,0.1002678722143173
167.84,0.57513,0.0,0.1278960853815078
167.841,0.55469,0.0,0.0780240595340728
167.842,0.57258,0.0,0.8468850255012512
167.843,0.57002,0.0,0.9775732755661012
167.844,0.56491,0.0,0.9679125547409058
167.845,0.55724,0.0,0.340091198682785
167.846,0.5598,0.0,0.616982102394104
167.847,0.52146,0.0,0.0048102112486958
167.848,0.52146,0.0,0.0185965094715356
167.849,0.5419,0.0,0.0059685669839382
167.85,0.5419,0.0,0.0034228258300572
